id,ACO01,ACO02,ACO03,ACO04,ACO05,ACO06,ACO07,ACO08,ACO09,ACO10,AMB01,AMB02,AMB03,AMB04,AMB05,AMB06,AMB07,AMB08,AMB09,AMB10,CHP01,CHP02,CHP03,CHP04,CHP05,CHP06,CHP07,CHP08,CHP09,CHP10,CLA01,CLA02,CLA03,CLA04,CLA05,CLA06,CLA07,CLA08,CLA09,CLA10,FNK01,FNK02,FNK03,FNK04,FNK05,FNK06,FNK07,FNK08,FNK09,FNK10,HOU01,HOU02,HOU03,HOU04,HOU05,HOU06,HOU07,HOU08,HOU09,HOU10,JAZ01,JAZ02,JAZ03,JAZ04,JAZ05,JAZ06,JAZ07,JAZ08,JAZ09,JAZ10,SYN01,SYN02,SYN03,SYN04,SYN05,SYN06,SYN07,SYN08,SYN09,SYN10
AMB01,6.277435525611274,8.087963066811998,8.828744433651723,8.077939133323321,8.596074245846925,6.255309041996614,7.447354525372446,9.589183471841675,7.9631785002202475,8.624279250498931,0.0,6.5786685011900605,7.977284399399907,4.964488776073381,5.114691302256299,5.308635985233194,9.69133320406249,4.90623874246986,11.915058038389237,6.423240546103245,9.859493469162539,10.32640564800289,8.223894367581371,5.874169907580447,7.085717200992436,12.299003370839067,9.515569816885161,8.082784471119833,9.312056025516602,7.309060363380679,6.75777905573342,7.354670637725823,5.493196153010462,6.054428666704164,6.120300290555252,6.191547305013412,7.212925141818011,7.342484954423247,7.724208066339657,12.093179142804265,7.587219941549025,9.204228653269391,8.94179596524596,10.191044738154744,8.021678696517471,8.613184108824555,12.880135174343142,8.358440543870172,8.86999247099295,7.387765127224865,9.96467217629058,9.145172322075078,7.090631633047321,6.122230044808243,7.527897422553867,9.92174556339181,8.534252535659723,8.648084714497319,8.318121900061492,7.914347838293448,6.586760777058435,7.484528961394447,8.459806260732678,6.7376220075060775,9.836767988096398,11.563423239327266,8.656388022350198,8.183449397738853,10.142218567989973,9.186389275297822,11.720769689031545,8.229761220092113,5.96030121243372,10.741678563836194,11.31046849050341,6.43130820747647,8.062790017166751,8.553501325062628,6.068657164987254,9.436791202571026
AMB02,5.3218465422232875,5.554917854274878,6.554988299733836,7.475760247985792,6.6730454982011445,4.603861026572851,6.422960552486412,8.184150619504598,6.580851894180397,6.199355036356342,6.5786685011900605,0.0,6.951920516475509,4.66910159113514,6.9778603028142845,4.080167168143824,8.539391567420585,4.721773498179794,12.350319760460424,5.327440807175747,8.598184791275443,7.600324367028429,8.091629522277588,6.052604951359208,5.29365792466138,11.555079475233784,7.41607192235129,6.354073409097398,6.995459050777835,6.7399247149011545,6.377974826307734,5.023474912944478,4.994344048914304,5.536462101402306,5.597620316305843,4.841203377406177,6.6918613452685065,6.221320852414965,5.340032489410212,10.74518652725295,5.427478810775012,7.076368431495545,7.911490159547067,9.775095263593837,5.808643798862494,7.20361134557746,12.410676849839115,6.55323498432514,8.168464718430066,5.497316333186613,7.644242284678733,8.49845617590643,5.874733788010802,5.485348469225446,6.236446244382457,8.523887117896356,7.990087429684085,8.719355553067077,4.831995194026607,6.666893340635336,5.521314835282144,6.400771471271858,7.807847791180111,4.218500249963521,8.180630745469616,10.347995767803372,6.2510471479208665,5.274048687898385,8.799495114815706,6.843143164154516,11.922820321151926,9.92469264369088,5.996930193434464,10.322489974692619,9.576536907073095,4.811650434273891,6.225697732170644,6.098779444630287,7.354386341637605,7.689665684035388
AMB03,7.961574749669972,7.453502296985265,5.585128208396414,9.556850198859685,6.750134113433213,7.586364194568744,7.842007882205317,8.073373846662799,4.6332037400502095,5.862550860357706,7.977284399399907,6.951920516475509,0.0,5.772451146532987,8.931508887783945,5.922874334101311,10.359548210169944,6.981865542603834,13.735300494746243,5.999206118831478,11.776786656533108,10.062224627147794,6.1923234298340795,5.7771788249542375,7.816995445319708,11.994470905098707,7.830618247189387,5.699556825234925,10.400322691341854,5.683202240137726,5.291075738154335,7.822859655153951,5.800883079328123,7.985148786700509,7.580490499209122,6.673176108435642,9.664367246128856,5.37784350190438,5.8514850507643015,11.838139864265852,8.449524427522125,6.641865243378882,8.42261466043766,12.409832069950898,8.126178415732825,7.830666911361317,13.296963399980976,6.84382160918951,10.935236030674751,7.56949980132202,7.677156567959744,7.799631050710549,7.837560292084847,6.901225221432595,6.126017011237934,10.35820132218207,9.64209450641871,11.177146107750094,6.280544706394155,5.541279137754816,6.968133843316228,7.838988622684033,6.731889371960714,7.326651640211417,7.878046084201506,8.616824330633202,6.722776622865681,6.688025537025605,9.108001808924056,7.643950225934508,14.189504149132095,12.39462474477009,5.822400759467294,10.017638062006487,9.507885577833092,5.544644110291323,4.9979363505051255,6.794229700416246,8.850326071176143,8.48153172428684
AMB04,6.074891701247648,5.372418005967499,7.151846665858369,7.238456213843916,5.871092309107626,5.028473529897426,6.453908019700067,7.949700597881077,5.288920222441832,5.427758694429647,4.964488776073381,4.66910159113514,5.772451146532987,0.0,5.895463641936851,3.934731804102463,9.187244153327669,3.396967563322226,12.713714719831502,4.3038821637434355,9.950092546413076,8.981012741171233,6.340934081770032,4.3060725778997515,5.7557238941106545,11.271245763616086,7.134421228921055,5.045876364548531,8.676665499637638,4.004505604729023,3.7650277640686705,5.829886274219799,3.4219580693317675,5.4203614020017525,3.7688729036019755,3.5486287858995627,6.750983844283626,6.118640153600403,5.020010708276903,11.229667135083679,6.924342452810105,7.01306412055768,6.851255260821449,10.709762453648237,6.46130207378592,6.2371782254105606,12.183203504060673,6.583753009236006,8.483090202375863,5.162800229022948,8.003108912215442,7.866627116135287,5.993579426956685,4.471686610965666,6.019509027310451,8.447444936697922,8.191383318893552,8.810569066401065,6.11436341745848,5.238390489220029,4.558671407949431,6.505436274164581,6.530149859983839,5.307695756970236,7.612457934463494,9.8746844125617,5.315674705110406,5.433818686827561,8.185513252719678,7.298539586255453,12.37490420265306,9.793867714378237,4.143169254278039,9.822923814488012,9.544315840917918,3.3977031578054344,5.066700074260149,6.358471183074975,6.5904293754498315,7.744259945545784
AMB05,4.613790862287173,8.64824758192037,9.383937286544986,9.12267063975858,9.163936031788035,5.755175124593728,7.919016219594819,9.230086850303605,8.5402290033902,9.299602429009742,5.114691302256299,6.9778603028142845,8.931508887783945,5.895463641936851,0.0,7.345143251315184,10.085473044060127,6.899112021423636,11.705950226257176,7.053134695783311,9.791344369748042,10.595659862384736,10.35819561982072,7.238736713673957,8.143404535800073,13.97164907973883,9.748069901657024,8.50288974765473,9.74015389749438,8.565163722463017,7.438936046695546,7.245804118120202,5.5577016715366465,4.55914553118942,6.346043737554316,7.339645265800471,6.974616880069821,7.408100136015987,8.337392560916369,13.89021595608616,8.707146336836612,10.162930071967516,9.32635586327781,11.97239384063073,8.022567919235474,9.773780806553873,14.606743382387254,9.540752881115536,9.899465724147262,7.971136819617837,10.986780338623587,10.72485017419452,7.896564782310604,6.903877663444283,9.524524288816984,10.720440329578354,10.041986883598296,9.342491570411783,8.929693184510091,7.898194784399668,6.389885883421642,8.854366077298971,10.206640230132164,6.769005118989508,10.843176970905716,12.682716318056382,8.330170048258815,8.678096948417567,10.5961417190819,9.508584821921524,10.016811909504119,6.714817720520699,7.769902781448524,12.5201709001097,12.157063078211555,7.887863855604291,7.846618294619941,9.920171731190562,3.2457955779115872,10.83266992445783
AMB06,6.151712323944678,4.901135655047659,6.774401358317979,6.353566500632618,5.877911769255135,5.635600326808134,5.5957076003105914,7.146991101353181,4.792777701229685,5.292459538003586,5.308635985233194,4.080167168143824,5.922874334101311,3.934731804102463,7.345143251315184,0.0,7.822698657312016,3.856512711462943,12.25250838037991,4.905935716014752,8.938977295071892,8.38547558837291,5.79859139274696,5.651289759637665,4.456048789528175,10.493675056383504,5.885562417244726,4.927725500579385,7.654258584260493,4.80751613592289,5.2285079106202295,5.219286674412012,4.534229252661803,6.214677232720169,4.776817801560008,4.197549099934615,6.819870556381919,5.3953159964140225,3.851118148797753,9.63458549661166,4.954641323519356,6.136773938652069,7.180474749336861,9.734119288873469,5.490031817440427,5.666472472180289,11.698985483717816,5.157421975709854,8.564912277581366,4.725426595758357,6.539741038297146,7.012459704302139,5.823910578008381,5.128905443200926,5.692946676036614,7.664027910685561,6.446220048979985,8.594026044574441,4.606912304967938,5.961702455463598,4.993960392588425,4.806667064795929,6.182203422275502,4.411460553326809,6.547451951787534,8.864223331947,5.53515647989196,4.719157891118423,7.964426421644935,5.741358370003973,12.646097263429407,10.192535711446626,5.398486433670191,8.545612376356845,8.257795910560299,4.5497906223436155,5.886566248610813,4.6262140312204805,7.729542459726056,6.43548615751691
AMB07,8.95960746313849,6.550446363419971,11.43753003480831,4.911395822324361,8.555462672081793,6.993810994194028,5.395243161185133,6.15854344117495,8.05269871928177,8.140893244798601,9.69133320406249,8.539391567420585,10.359548210169944,9.187244153327669,10.085473044060127,7.822698657312016,0.0,8.06814080436306,9.020834968711071,10.70046709652958,7.026021748489787,7.019510367883771,9.322713310737678,10.073508734501393,5.660557176773056,8.619144399089588,7.32887229467749,9.098100015921075,6.823343329943064,9.081355711560079,9.528784415269119,4.681730733640433,7.030761110460097,6.9388386281034355,7.329062954377364,8.28702044713147,5.274587537417557,10.405222968427736,9.039939884356421,6.607436508871229,5.16959098703026,7.87094599146097,8.239254791066955,7.445884876833657,5.363866004526401,5.827359782505095,8.712566281042708,5.541418813573252,7.795281882937075,5.095435991041538,8.537021340830588,8.419914979248894,7.569754112461872,6.761950024619271,9.296449129918054,6.578430820687841,5.772115870228318,6.7594356369080355,6.858785977730521,8.250006217376958,6.253865714417711,5.946051888500034,7.295121315773634,6.043852987340943,6.797478344987635,6.878534413779355,7.149525508277144,5.892755691630938,5.773761692826173,5.949385782204264,10.507209301986594,8.970761485048845,9.751637716940317,6.974768981015314,4.9782883345372495,9.248366101070909,8.190929844100529,6.474790663713438,9.755437047784987,7.501059125050877
AMB08,6.307699680953919,6.0367049927425676,7.60447918239659,6.430717870394439,7.650886294861995,4.299361222789957,6.316920498755646,7.82020196550229,6.351398072664859,6.100705612280412,4.90623874246986,4.721773498179794,6.981865542603834,3.396967563322226,6.899112021423636,3.856512711462943,8.06814080436306,0.0,12.249842244737584,5.702845313940278,9.656790062703331,8.368566271867474,6.70860218207189,5.837634452297957,5.10244226403528,10.779427177401097,8.131504307895586,6.162785299872589,7.943488679245103,4.738504612445055,4.684924608589732,5.778909315679988,3.8073359049064655,5.707581921767895,5.267818033172575,3.8438085097158603,6.336193192364957,6.730455220636679,6.019565509495702,9.885168589074802,6.117527500057875,8.035929425618479,7.423599949652589,9.47086736704906,6.728554581358214,6.248457362611753,10.993249003758988,5.795183300131822,7.841822149444767,4.847819194872953,8.357237921237251,8.499777250023067,4.89953439126948,4.6306123156319785,6.792860149837515,8.581328242795637,8.032438650032061,8.47479922796991,5.962258295373984,6.605169831283971,5.1117364007529,6.557300029423834,6.617916892857647,4.659820212234157,7.304039369107475,9.626585135902175,6.3413166814329855,5.133194630746189,7.927465776984483,6.982315912288015,11.807276720064825,9.43214285549019,5.8451666136437606,9.544637788839824,8.78783141097867,4.5001277315016965,5.7488102691768885,6.02397188308621,7.661996645311586,7.86568299664621
AMB09,11.497456282284752,11.674056110435863,14.064145151341927,8.723170279584577,12.711820227880404,11.46766245338897,8.011415843187322,11.482967765743322,12.338567754237959,13.261284029170316,11.915058038389237,12.350319760460424,13.735300494746243,12.713714719831502,11.705950226257176,12.25250838037991,9.020834968711071,12.249842244737584,0.0,14.054147603715325,9.011442210322791,10.83277541579167,12.65839784044439,12.927073491179538,10.31570178605615,12.61531161640078,12.562212702549859,13.407662328538493,10.052003150742935,13.231749673877326,12.940274012038087,9.94787383979144,10.744100224853637,9.136315671873684,11.34624152579385,11.771549933358479,8.99345080781647,13.91400364460363,13.709121005874003,12.049526713057796,10.289158938121526,11.704849370984476,11.197135115662189,9.867171695756317,9.62827313529124,10.71809625737857,11.409492873775658,10.84907134539789,9.572345957400204,10.561048374057707,13.092198429984983,10.807336638330217,10.884760609357015,9.848412743517382,12.098847998472401,11.025680546239908,9.749981668013897,7.070099378920815,11.87892437802852,12.314031147522277,10.42036977054291,10.909491502339133,11.717437118073956,10.90018972909409,12.087436691536794,11.922412769727963,12.43557303559291,11.55796780146377,10.842745249865297,11.211955847850563,7.836270250346436,7.474330869384195,12.39975403762951,11.135771791655934,11.44806589545985,12.560868496657669,12.073822669172058,11.721279876255142,10.904869664205643,11.670813886235296
AMB10,6.607425542999971,6.512360077313809,5.554680096503375,8.931465393556097,6.7847580849552855,7.137232279120415,8.052605981254782,9.220748884661134,5.604685246090898,7.297705592863889,6.423240546103245,5.327440807175747,5.999206118831478,4.3038821637434355,7.053134695783311,4.905935716014752,10.70046709652958,5.702845313940278,14.054147603715325,0.0,11.329061719810726,10.038824691210651,6.62105717321972,4.253321448156844,6.691883654594347,11.881154099658763,8.167754447170088,4.13578979922585,10.28595939545089,5.278695446591891,4.463787382965203,7.663259076504282,5.520340461600866,7.491342033707869,6.339132669190195,4.799953066431284,8.71076151019116,4.66476033471435,4.311876436042921,12.544426004839723,7.840780828283961,7.343773418365701,6.822805727906112,11.543077074449133,7.577669547688493,7.660957410720229,13.192143041852653,7.928291602071164,9.211438302067187,6.935071328691812,7.62096134595099,8.872523263937586,7.819245540352471,6.369761209127161,6.093614419154727,9.167743429240193,9.665346179901423,10.807677697161935,6.364413172617135,6.2082461688922725,6.30006902432444,7.180689550490414,7.63578966333389,7.463770605435063,8.333227146658842,10.927894696334471,7.574652321672172,7.179703470222284,9.181118095446813,8.001518449879834,14.485010955928802,11.70195510339131,5.489156254546321,10.570510041469038,10.533199493407029,4.217967983896708,6.472063299671718,6.952569632412891,8.031227806263352,8.311283533886861
CHP01,7.936929348680015,8.780458352809392,12.187661814793309,7.577548204809358,9.372492088648185,8.252208007147159,6.434411096039308,8.784118059193515,10.458957509558928,9.933456760342018,9.859493469162539,8.598184791275443,11.776786656533108,9.950092546413076,9.791344369748042,8.938977295071892,7.026021748489787,9.656790062703331,9.011442210322791,11.329061719810726,0.0,8.891974249954746,10.864106848068172,10.953178734631148,8.531205726132624,12.004381819985026,9.258417371593916,10.520012941712626,6.7428597957574805,10.920922935856545,11.712603019558534,6.549607864484846,8.876531662221826,7.794947299408832,8.495959519677228,9.670409711810388,7.723984408440982,11.155691797135754,10.903418649071346,10.480535724791443,5.957145263882871,9.339201693851951,10.61130374626883,8.80677611693286,6.6395934645316395,9.114338759185392,12.145089068267968,8.827736189404316,9.290343578247167,7.627313278517133,11.14258156915027,9.824527302548896,8.599200306311282,8.72106698846688,9.523720351149192,9.357433741110562,7.29851141243771,7.523594546522066,8.343633843023186,9.374647928411049,8.292528120967544,8.252020801550405,9.956737850530573,7.794262778768369,10.326366328146605,11.220330939445502,9.258735901399177,8.45682424816241,9.232160623214538,8.519456438381061,9.909982366681689,8.385577161627499,10.044955931839844,10.370628933452668,10.619111096659466,10.212324746145317,10.056644419811986,8.868472040059023,8.959379551599824,9.023280351076005
CHP02,9.72518509618781,6.152872216373229,10.509872283004054,7.023007775718204,8.085741025859681,7.934711446228752,7.579458485523167,9.505196563836757,8.71188406330052,8.557068554686222,10.32640564800289,7.600324367028429,10.062224627147794,8.981012741171233,10.595659862384736,8.38547558837291,7.019510367883771,8.368566271867474,10.83277541579167,10.038824691210651,8.891974249954746,0.0,9.497201069812233,9.361206484324331,7.129097302614847,8.213706074556322,9.235350377453448,9.38041070191537,8.509000326248696,8.848148840784107,9.400720163698589,6.335098450128008,7.55398131428335,8.129720158286778,8.43031975378761,8.376770713866183,6.962605891547304,10.713382121068639,9.538355761262173,8.276823437713348,5.980826413970429,6.7677976492852245,7.567649983637695,7.9101083273671895,5.431172267434795,6.850506419550938,9.446692001020718,7.409662032296527,7.654799686269623,6.829266508743413,7.423327795128374,7.1641700543082045,5.898610609526826,6.691376553995527,7.644422323122175,6.99030215265134,7.2477888021224794,7.324482335999052,7.677989424490028,8.635354725162038,7.757100518783209,7.4953201083280705,8.183476342516052,6.886514328868993,6.784894352073553,9.058526312536705,8.486671914799523,6.440209735532372,8.23611242472919,7.452780352373388,12.666631111792139,11.126713037297135,9.295881070691177,8.40902207059141,7.413553839851727,8.691656944223826,8.222596379128015,7.380264463875,11.283814795897257,7.3333069127006185
CHP03,9.30355119187359,6.581099130491284,7.479447352092342,7.287120176288186,5.984020142479379,8.678467730474647,6.715882160529728,8.194425798998015,5.271468330239442,6.034714865567895,8.223894367581371,8.091629522277588,6.1923234298340795,6.340934081770032,10.35819561982072,5.79859139274696,9.322713310737678,6.70860218207189,12.65839784044439,6.62105717321972,10.864106848068172,9.497201069812233,0.0,6.5884602768584335,6.749312065024209,9.156755531464219,7.283125820462918,4.9432355938891925,11.036497746164997,4.345357563835241,6.173138786016064,8.20583422168493,6.510553553624591,8.896909934816868,7.200483402143437,6.045321914155472,9.423970751213332,7.380491332538434,6.186304840759563,8.93634513933872,6.960736838777737,5.973074579244569,7.024886844419633,10.029479670146275,6.992789159805627,5.152598804632678,10.231169477284066,5.655086688920259,8.838291358501099,6.365303686098297,7.1250890299496765,6.259200102367926,8.118357964975724,6.7835942837720635,5.1531844570189005,8.150873551119739,7.980211274590901,10.018510104979633,5.777751932649918,5.954247614046799,7.28509203907905,6.96843536716939,3.7714591749329602,8.23694823623577,5.040947782252592,7.421859944402925,7.160806964854293,6.437190046382166,7.258938460204341,6.515644839254098,14.502477344435118,12.390630913370424,6.2359166436521125,6.462155692445436,7.921019887568352,5.681277050764041,6.9014898635627935,4.313746117081387,10.35560573588326,5.983227381105611
CHP04,7.760864848182583,5.895124870832556,7.565189233302431,7.961830570296501,6.03584963653411,7.199357947367388,7.4379692864484115,9.292912706453217,5.473449689545044,7.55963426999174,5.874169907580447,6.052604951359208,5.7771788249542375,4.3060725778997515,7.238736713673957,5.651289759637665,10.073508734501393,5.837634452297957,12.927073491179538,4.253321448156844,10.953178734631148,9.361206484324331,6.5884602768584335,0.0,6.115417326910205,10.707090060111192,8.194077284317226,5.637391738534471,9.66745633488124,5.48495410125199,4.850297980801401,7.206801858782589,4.6874238391896235,6.862412747758853,5.607763799934448,4.133063009944166,7.517322434680274,6.946784189086502,5.930759768432015,11.84327545494512,7.707176814303256,6.818456565629713,6.794801939074789,10.039670103137457,7.247600023138098,7.042075087553168,11.814169402233514,7.454306951408091,7.862239465253036,6.429800232132793,7.793881960763739,8.12439125051165,7.754285448834488,4.502322724907647,5.186772679988962,8.258262105880029,8.499303560866469,9.322663309070597,7.282058356773276,5.275175318630211,5.365283582967967,6.540883709264353,6.414068489313922,7.4391280142772365,8.238596484791977,9.953213614398456,7.655611530596792,7.397953557787578,8.386926329559095,8.45823009766755,13.96470821290781,10.881186524974398,4.528455827546428,9.522402599288394,10.063308988303637,3.7526764460243145,6.010909479706199,7.3198050896486295,8.13314200370336,7.733857477252543
CHP05,7.530738958170405,3.8143653879753607,8.839132196644034,4.241068426734721,6.231891393719306,5.868996696289835,4.749511293754373,7.114988951220126,5.193349089392448,6.743899746772289,7.085717200992436,5.29365792466138,7.816995445319708,5.7557238941106545,8.143404535800073,4.456048789528175,5.660557176773056,5.10244226403528,10.31570178605615,6.691883654594347,8.531205726132624,7.129097302614847,6.749312065024209,6.115417326910205,0.0,8.645144352729464,6.342551961973133,5.951435893064634,6.97978891780099,6.235125759076415,6.171759597001314,4.2722375771955505,4.566268508634787,5.525338831322297,4.699267948523215,3.7898483665138873,4.68637673613566,7.944492323168217,5.408292321235113,7.874853201971001,4.261099014670005,6.044564861375315,5.924887956914951,7.239847402485416,4.627811458960407,4.101327733405653,9.191107687696016,4.60262745768726,5.905690814067382,3.071586724752913,6.506774567117961,7.031658722227467,6.610283387177971,3.690872877259661,6.38271924509152,5.28465032722327,5.347910632692483,6.565593276471542,5.236620329170079,6.5440125950208925,3.93966018477054,3.663669865625958,5.560972627373514,5.009013796759249,5.760921114644999,7.66469023193822,6.081540928256351,4.881911009459662,6.064013148414429,5.230100527165092,11.84292175836133,9.280899363454099,6.723632779395296,6.820220892906952,6.340392112012134,5.255550362138697,6.473695836081208,4.410688016421951,8.53869529674907,5.777172823840384
CHP06,13.787469603294486,7.9426315168850845,13.065766945092303,7.6566868950534435,8.512370285923723,11.678999679492405,9.658678752868532,12.106314927582272,10.200134506150494,10.575822930251336,12.299003370839067,11.555079475233784,11.994470905098707,11.271245763616086,13.97164907973883,10.493675056383504,8.619144399089588,10.779427177401097,12.61531161640078,11.881154099658763,12.004381819985026,8.213706074556322,9.156755531464219,10.707090060111192,8.645144352729464,0.0,9.68084443068107,10.306197780363046,11.558590145505148,10.332829739195894,11.22473276752226,9.61704801468528,10.488470134562029,11.509845219934126,9.895531930913094,10.181841734254185,9.778590115979153,13.393263397067747,11.18282779101991,7.314405485533472,8.868772570852434,7.59311063473195,8.113958680765009,7.128582094680045,8.128811906718443,6.696091210852449,4.98735315706134,9.148589771703122,7.080585110185029,8.35547413898757,7.414659238860481,7.767327321692405,10.649146056339367,8.959999205102594,8.40502527908152,5.417140345368528,7.180076498192395,8.693582482638579,9.675022558865347,10.446265468183572,9.755297908863684,7.97279250008813,7.653842641641017,11.136268776856637,7.240248750439109,8.899745638067847,10.96299639373467,9.025502461113662,8.398035805553942,9.48621215125415,16.206966624032642,14.168024623510872,10.393994785882324,5.2833079354344115,6.571562205398818,10.045685369595112,11.340370690171351,8.213118329363,14.421352492131623,6.021680302157509
CHP07,8.760622190328732,5.063184856246706,9.297336855522413,6.755813383824522,4.435113576786416,7.822483767804545,5.99785288599935,6.316901369831358,5.579577661175639,4.922318995239453,9.515569816885161,7.41607192235129,7.830618247189387,7.134421228921055,9.748069901657024,5.885562417244726,7.32887229467749,8.131504307895586,12.562212702549859,8.167754447170088,9.258417371593916,9.235350377453448,7.283125820462918,8.194077284317226,6.342551961973133,9.68084443068107,0.0,5.839819821374299,8.858525629703763,6.7239198084339575,7.623507021318388,5.755193940769027,6.907388823961293,7.8612880569578465,5.5394117101867,7.261893937508936,7.894450901824094,8.112430441108659,5.59311055226865,9.575046784054196,6.517636719630526,5.955357058145118,7.601580997501776,10.809812229940102,5.09486764090457,5.309308644340979,11.477629029002934,5.4261943745674035,9.55127049751361,5.384044197499218,6.564125745111248,7.3905374869596505,8.755098425529424,7.184554120549871,7.64909394281714,6.755726365443674,5.940810117600582,9.520838401476508,5.335432677341164,5.412848864328538,5.783213824855576,5.717219439085263,6.125729505738536,6.384484859787488,6.023078895525204,7.539794032624928,4.385562886287119,5.063177717979718,7.0652305571252665,5.6725063546464485,13.336983911137752,11.608303404305605,7.505347909104277,7.617271865093252,6.895533953332713,7.260856451846725,6.808301827045686,5.419319428737303,9.406042796705199,5.530428937089998
CHP08,7.632674419344018,5.208068747490777,6.774507410257755,7.550374956821227,5.337082888847937,7.251132413990368,6.610888194152404,7.301789516537034,3.4759404121768553,5.378683720071122,8.082784471119833,6.354073409097398,5.699556825234925,5.045876364548531,8.50288974765473,4.927725500579385,9.098100015921075,6.162785299872589,13.407662328538493,4.13578979922585,10.520012941712626,9.38041070191537,4.9432355938891925,5.637391738534471,5.951435893064634,10.306197780363046,5.839819821374299,0.0,10.041648822542909,3.7314724089151605,4.60216504071123,6.670483398665847,5.393777581460484,7.497459093757964,5.749273227424884,5.050512403911971,8.4176464715501,5.699744984350856,3.760983980416668,10.385821954279981,6.8898845386681025,5.86559684058332,5.798988036941374,11.041428461105903,6.488917065209672,5.413894438172117,11.741317803274427,5.9521077464890775,8.99969520982151,5.440110297789812,6.562239292326771,7.384634875961297,7.928087074829925,6.173400151170116,5.753048416402907,7.8143735050985645,8.323253045949333,10.327531590026428,4.6962440511745775,4.575608934257051,5.463888515093492,5.89714701053728,5.646383553681618,7.023996070411622,5.750985720230973,8.269318627344207,5.543785506768214,5.403813035201432,6.942554940824747,5.3982800943300875,14.324480353161317,12.071567048696055,5.888983714037377,8.376150520478642,8.325643056974618,4.549516222291894,5.447478522024536,4.7501697838683,8.793006968851676,6.4692269858605
CHP09,8.372102244755828,7.477469254114112,10.771182441953492,7.025810237010515,9.530153511510187,7.299039409715868,6.766854851990848,8.630804612232996,9.254259856871121,9.37571649607674,9.312056025516602,6.995459050777835,10.400322691341854,8.676665499637638,9.74015389749438,7.654258584260493,6.823343329943064,7.943488679245103,10.052003150742935,10.28595939545089,6.7428597957574805,8.509000326248696,11.036497746164997,9.66745633488124,6.97978891780099,11.558590145505148,8.858525629703763,10.041648822542909,0.0,9.971890958826993,9.783095992104093,5.42146242273223,7.543243395585215,7.09344229210325,7.6485939107069925,8.049821329406985,6.429121678346759,10.318330186194238,9.39138470093978,11.038352980020829,7.015240384946425,8.887165275076871,9.49966085561624,9.288976143057846,7.019408649417927,8.468795135388051,11.720204606099129,8.039475376142827,8.569895374168294,6.737777834317703,9.425097266494895,9.929694448860964,6.794905911224885,6.905056257906771,9.256911034983121,8.789152573068725,7.662927109997793,7.156621924285953,8.11448458604194,9.249974921805492,6.912000133284234,7.1090972418698595,9.898760154489372,6.232639127750741,10.167967977504345,11.005807389302326,8.394786074402681,7.033187274378991,8.90379825044144,8.5166798393296,10.535713684128208,9.25820838571508,9.03921897107498,11.08639855154895,9.542505344532113,8.663209573051265,8.522930655639264,8.63213049381632,9.346839627417019,9.210569533445957
CHP10,8.011591024002449,5.404157622332889,7.259461839756545,7.099246366253447,6.134827080150604,6.92819504195824,6.6013056188683565,7.117238331344123,4.180446411416481,4.740658595274377,7.309060363380679,6.7399247149011545,5.683202240137726,4.004505604729023,8.565163722463017,4.80751613592289,9.081355711560079,4.738504612445055,13.231749673877326,5.278695446591891,10.920922935856545,8.848148840784107,4.345357563835241,5.48495410125199,6.235125759076415,10.332829739195894,6.7239198084339575,3.7314724089151605,9.971890958826993,0.0,3.438398660891787,6.941409157493165,4.584391788853826,7.526520793936336,5.74944700080702,4.551378085330611,8.0049404904127,6.398977685245003,5.003395321690934,10.093571353977346,7.197292557640251,6.6929108322141415,6.262452214546783,11.109879638769783,6.793131512388074,5.126374516554213,11.365654047560362,5.287893816750114,9.206799374763385,5.499938902861471,7.385210036047946,7.314998079788364,6.419575894124147,5.360985053690107,6.21570016674068,8.348653175741525,8.451762145805052,10.059951668716032,5.895055959418364,4.498219375146899,5.516932898771542,6.7491393782805185,5.037065772457606,6.449900127166313,5.393873153950152,8.028603515980903,5.264432902389352,5.127385000169341,6.941542045053017,6.27320105479011,13.810510575555071,11.648926530516666,5.70257680846883,8.60343384107211,8.222338951025009,4.49730320098448,4.559001978165796,5.338281917792449,9.063730586761704,7.145345158144207
CLA01,7.296286538572029,6.223911839376441,6.351219585984719,7.956298331221565,7.126293850608187,6.3640594948740565,7.0707329479837835,7.608042306278405,4.680750424021548,5.932574553029005,6.75777905573342,6.377974826307734,5.291075738154335,3.7650277640686705,7.438936046695546,5.2285079106202295,9.528784415269119,4.684924608589732,12.940274012038087,4.463787382965203,11.712603019558534,9.400720163698589,6.173138786016064,4.850297980801401,6.171759597001314,11.22473276752226,7.623507021318388,4.60216504071123,9.783095992104093,3.438398660891787,0.0,7.021663994751144,4.11429383637367,6.733257593942585,5.892683737377475,4.177553455548407,7.6466853159462564,5.712068821115486,5.194841821499651,11.558371625987787,8.222991273602496,7.530811867996035,5.756643529303504,11.401994308369877,7.421119103893815,6.335764071249366,11.786299412482535,6.203642230270766,8.99293370352201,6.094752751932439,8.030066937141727,8.262458570717058,6.60663145680773,5.180872232788479,6.785983612640602,9.040452811033722,9.23100619837095,10.136756951835785,6.673839668274718,5.142839072707126,4.976164660948409,7.339228053437086,6.292303755340887,6.457113531927336,7.163584341827533,8.985467342378245,6.050813947548108,5.9174677643961155,7.525482283793587,7.618592341868962,13.392155714336493,11.109419759780078,5.354772443287204,9.886045073566345,8.914241024049574,3.902898399210943,3.9643189128145107,6.713877011934907,8.06591882890341,8.25654690270664
