id,control,rep,metric,original,control_value,delta
R2,shuffle,15,self_retention,0.58790586088134,0.23153432936041632,0.3563715315209237
R2,shuffle,15,transition_entropy_norm,0.4266544443633422,0.6663504446819859,-0.2396960003186437
R2,shuffle,15,irreversibility,0.054568602631656415,0.09027194896760116,-0.03570334633594474
R2,shuffle,15,metastability_slem,0.9122397156715284,0.10696388196670216,0.8052758337048262
R2,shuffle,15,phase_jump_count,3,8,-5
R2,shuffle,16,self_retention,0.58790586088134,0.2050848243255771,0.38282103655576294
R2,shuffle,16,transition_entropy_norm,0.4266544443633422,0.6668103244608301,-0.2401558800974879
R2,shuffle,16,irreversibility,0.054568602631656415,0.0847084453508853,-0.030139842719228885
R2,shuffle,16,metastability_slem,0.9122397156715284,0.11603165611384375,0.7962080595576846
R2,shuffle,16,phase_jump_count,3,1,2
R2,shuffle,17,self_retention,0.58790586088134,0.1977421918695358,0.3901636690118042
R2,shuffle,17,transition_entropy_norm,0.4266544443633422,0.6631095832284277,-0.2364551388650855
R2,shuffle,17,irreversibility,0.054568602631656415,0.09902563951605782,-0.044457036884401405
R2,shuffle,17,metastability_slem,0.9122397156715284,0.11907612900987052,0.7931635866616579
R2,shuffle,17,phase_jump_count,3,4,-1
R2,shuffle,18,self_retention,0.58790586088134,0.21157082748948106,0.3763350333918589
R2,shuffle,18,transition_entropy_norm,0.4266544443633422,0.6698203877982791,-0.24316594343493692
R2,shuffle,18,irreversibility,0.054568602631656415,0.07955319575235423,-0.024984593120697812
R2,shuffle,18,metastability_slem,0.9122397156715284,0.11297938393983102,0.7992603317316974
R2,shuffle,18,phase_jump_count,3,4,-1
R2,shuffle,19,self_retention,0.58790586088134,0.22369518865300825,0.36421067222833176
R2,shuffle,19,transition_entropy_norm,0.4266544443633422,0.6637976015925066,-0.23714315722916435
R2,shuffle,19,irreversibility,0.054568602631656415,0.09511448966348383,-0.04054588703182742
R2,shuffle,19,metastability_slem,0.9122397156715284,0.11034016421811232,0.8018995514534161
